,Time,User,Tweet
371,2022-11-27 14:25:09+00:00,eduWallStreet,"#FINANCES U.S. ECONOMIC EVENTS THIS WEEK

S&amp;P 500 $SPX $SPY $ES $ES_F #SPX #SPY #ES #ES_F
Nasdaq 100 $NQ $NQ_F $NDX $QQQ #NQ #NQ_F #NDX #QQQ
Dow Jones $DJI $DIA $YM_F #YM_F #DJI #DIA
Russell 2000 $RUT $RTY_F $IWM #RTY_F #RUT #IWM
#TRADING #STOCKS #FOREX #CRYPTO #BTC $BTC https://t.co/ieTRwnzmXs"
372,2022-11-27 14:23:11+00:00,UhmHans,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
373,2022-11-27 14:18:39+00:00,criggs2630,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
374,2022-11-27 14:16:58+00:00,IosephSanctus,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
375,2022-11-27 14:16:41+00:00,Real_SFM_Trend,RT @Jake__Wujastyk: $QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
376,2022-11-27 14:16:14+00:00,BigPipN,#QQQ Long-term projection is very clear. If this W4 correction matches W2 in magnitude then expect at least another 28% drop. https://t.co/bLTv4oP9Ly
377,2022-11-27 14:15:30+00:00,Jake__Wujastyk,$QQQ #QQQ Big Santa Rally on the way? https://t.co/rZuRQzq31k
378,2022-11-27 11:16:37+00:00,q68166618,#qqqqqqqqq ffffff hhhh #qqq jjjj kkk bbbb ggggggg #ddddd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
379,2022-11-27 11:00:00+00:00,rikunokappa,"【来週の米国三大指数の週足AI予報】 
NYダウ： ⚪️横ばい
S&amp;P500： ⚪️横ばい
NASDAQ ： 🟢やや強気
機械学習(AI)を使っています。投資は自己責任でお願いいたします。
 #DIA #SPY #SP500 #NASDAQ #QQQ  #かっぱのAI予報 https://t.co/f0zM0VFxjm"
380,2022-11-27 10:23:47+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/wCknWH23nV
381,2022-11-27 09:53:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/D5X05mlAau
382,2022-11-27 07:17:49+00:00,ahm00857520,"RT @almsafer1408: #aapl #amzn #SPX #spy #QQQ #cvx #dxy #sqqq #السوق_الامريكي #الداوجونز #options #الاسهم_السعودية 
الظواهر النفسية للمتداول…"
383,2022-11-27 06:38:55+00:00,topstonks,"$QQQ was the 12th most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DCtZrrXMsz#qqq    #wallstreetbets  #investors https://t.co/aqwaeaBka0"
384,2022-11-27 05:51:32+00:00,DiamondPlayzzzz,"Me planning plays for next week 

#spy #tesla #qqq #amzn #spx #amd #nvidia #OptionsTrading #stockmarkets https://t.co/sGDmHcr6SC"
385,2022-11-27 03:54:56+00:00,RahulPa14496149,RT @smatoff: #orientpaper ready for break out. 10 % target and SL today's low   #VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #gro…
386,2022-11-27 03:54:08+00:00,RahulPa14496149,"RT @smatoff: #prajindustries ready for move now
#VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #group #sector #DJI #DJT #qqq #Break…"
387,2022-11-27 03:53:22+00:00,RahulPa14496149,"RT @smatoff: #welent This stock has given a break out as per @markminervini  and @dryan310 style of #trading.
#VCP #stock #equity #dow #nif…"
388,2022-11-27 03:23:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/e8tngCrdLu
389,2022-11-27 02:58:40+00:00,yochan_g1,"アメブロを投稿しました。
『先週末のNY市場は高安まちまち。もう少し伸びそうです』

#米国株
#株式投資
#日経平均
#NYダウ
#NASDAQ 
#SP500
#レバナス 
#VYM
#HDV
#QQQ 
#VOO 
#VGT
#VUG
#VTI
#ARK 
#SOX
#CPI
#FRB
#FOMC 
#アマゾン
#メタ

 https://t.co/FLNRoUH80s"
390,2022-11-27 02:52:44+00:00,theprofessorbtc,RT @theprofessorbtc: Are you Bearish or Bullish on the Economy #spy #spx #DJI #QQQ #Btc #eth #stocks #Cryptocurency #StockMarket #StocksToB…
391,2022-11-27 02:17:56+00:00,Diego_Azo,#WallStreet #NASDAQ100 #QQQ La FED habla el LUNES !!!! Para donde se moverá el mercado? #SPY #SPX #BTC #ETH #FED #BullMarket #inflationart #USA #TRADING #investment #inversion #invest https://t.co/ZiD0BDUBKN
392,2022-11-27 02:15:24+00:00,Drip_Tradez,"#VIX testing weekly 377EMA. Every test in 2022 has resulted in a bounce above $30. 

#SPY #QQQ https://t.co/1rMyngKRib"
393,2022-11-27 02:09:50+00:00,takabou_usaetf,"11月27日取得

 #米国ETF（#VT、#VOO、#VTI、#HDV、#VYM、#DVY、#SPYD、#VIG、#PFF、#VDC、#VHT、#QQQ、#VGT、#TQQQ、#CURE ）の配当利回りとトータルリターン

大事なのはトータルリターン。ただ、含み益は利益確定しなければ、お金として使うことはできません。 https://t.co/pgHznL4fwT"
394,2022-11-27 02:02:55+00:00,almsafer1408,"#aapl #amzn #SPX #spy #QQQ #cvx #dxy #sqqq #السوق_الامريكي #الداوجونز #options #الاسهم_السعودية 
الظواهر النفسية للمتداول.. لابد ان نركز على ان السوق قائم على نفسيات المتداولين ولذا نشاهد حركة الشارت تتحرك بشكل عشوائي
ومن خلالها سوف نتعرف على اهم النقاط
يتبع (1)"
395,2022-11-27 01:48:03+00:00,jdaoulatli,RT @Ja______Ma: #SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/9H5nesRX38
396,2022-11-27 01:12:21+00:00,tricktrades1,"RT @luke_sosnowski: Hey Traders! Sign up for the #TRICKTRADES FREE NEWSLETTER

--&gt; https://t.co/GdauX2rtYE

everything you need to get you…"
397,2022-11-27 00:33:29+00:00,theprofessorbtc,Are you Bearish or Bullish on the Economy #spy #spx #DJI #QQQ #Btc #eth #stocks #Cryptocurency #StockMarket #StocksToBuy #stockmarketcrash #markets
398,2022-11-27 00:31:47+00:00,Arrow_Aray,RT @ElephantCapita2: #NASDAQ100 monthly log scale update. Birds eye perspective of the potential moves ahead (refer to post below for weekl…
399,2022-11-27 00:03:10+00:00,AdamHafner4,"who else just can’t wait for the market to open monday? a fresh challenge and fresh opportunity’s, let’s not waste it🤝 #QQQ #SPY"
400,2022-11-26 23:56:43+00:00,almsafer1408,"النظرة الفنيةspy  ....
 #aapl #amzn #SPX #spy #QQQ #cvx #dxy #sqqq #السوق_الامريكي #الداوجونز #options #الأسهم https://t.co/vQCKhg8oux"
401,2022-11-26 23:42:50+00:00,CostaRicanSurf,RT @VeteranWallSt: How profitable would it be to have our automated PWG Levels for $AAPL $GS $HD &amp; $DIS each week? Levels are displayed on…
402,2022-11-26 23:16:37+00:00,q68166618,#qqqqqqqqq ffffff hhhh #qqq jjjj kkk bbbb ggggggg #ddddd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
403,2022-11-26 23:05:48+00:00,paydaystocks,"Learn how to establish a simple, consistent trading plan to help you achieve astronomical growth - Join the Live Trade Calls with Ryan Jones. https://t.co/z4Jv7LofeM https://t.co/TmJKXX50ND #SPY #QQQ #IWM $EVLV $CHEK $ARIZW"
404,2022-11-26 22:13:19+00:00,disk0nekted,"RT @reciknows: $QQQ Daily. #QQQ breakout and retest, needs to hold &gt; 280 to keep the bull thesis alive. 

Note rising wedge 👀 

$NDX $NQ_F…"
405,2022-11-26 22:13:14+00:00,RVHitchinPost,"Thanksgiving rally to continue?

WATCH: https://t.co/26KiqsGPzC

to find out. #SPY #SP500 #ES_F #QQQ #DXY #DIA #IWM #StockMarket #stocks https://t.co/5WHd7NJH8R"
406,2022-11-26 22:01:55+00:00,KyleTemplin,"RT @reciknows: $QQQ Daily. #QQQ breakout and retest, needs to hold &gt; 280 to keep the bull thesis alive. 

Note rising wedge 👀 

$NDX $NQ_F…"
407,2022-11-26 21:58:33+00:00,reciknows,"$QQQ Daily. #QQQ breakout and retest, needs to hold &gt; 280 to keep the bull thesis alive. 

Note rising wedge 👀 

$NDX $NQ_F $XLK #SPY #Nasdaq $AAPL $MSFT $SPY https://t.co/sNxTUwfWZK"
408,2022-11-26 21:47:55+00:00,topstonks,"$QQQ working its way into the top 20 most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DCtZrrXMsz#qqq    #wallstreetbets  #stockmarket https://t.co/PkdZ7M56RG"
409,2022-11-26 21:32:10+00:00,Ja______Ma,#SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/9H5nesRX38
410,2022-11-26 21:23:47+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/88SKW1h1DQ
411,2022-11-26 21:09:57+00:00,mahaabuairmaes,"عبدالله الغاااااااااافري كالعادة ابدع بجدارة 💪🏻 وتعبه مارح ع الفاضي 
أقوى برنامج رسميااااا 👏🏻💛💛 @itsQQQ 
#QQQ #قطر2022 #Qatar2022 #تحدي_المعلومات #اجواء_كأس_العالم https://t.co/7Bwi6Cb63n"
412,2022-11-26 21:04:43+00:00,next2020japan,"#米国ETF #QQQ 買ってる人いますか？
どうですか？　まだまだあがるのか、今が頂点なのか"
413,2022-11-26 20:53:46+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/pbgwajofLA
414,2022-11-26 20:20:42+00:00,TangoYankee30,"Futures Market Commentary and Levels to watch   

#ES #ES_F $ES $SPX $SPY $NDX $QQQ #Crude #CrudeOil #CL_F #GC #Gold #LiveCattle #Corn #Feeders #QQQ #NQ #NQ_F

WEEK 48, by @TangoYankee30 https://t.co/iUFTWcGdcj"
415,2022-11-26 19:48:01+00:00,TampaWINNER,"RT @eduWallStreet: WATCH STOCK MARKET RECAP WINNERS AND LOSERS LET'S UNCOVER https://t.co/K7Muu2zFTx 

S&amp;P 500 $SPX $SPY $ES $ES_F #SPX #SP…"
416,2022-11-26 19:30:48+00:00,paydaystocks,"Learn how to establish a simple, consistent trading plan to help you achieve astronomical growth - Join the Live Trade Calls with Ryan Jones. https://t.co/z4Jv7LofeM https://t.co/TmJKXX50ND #SPY #QQQ #IWM $CHEK $ARGUW $GDNRW"
417,2022-11-26 18:55:35+00:00,TradeworxPJ,"November is a great month to start learning about how to invest for long term wealth. Check out what Tradeworx has to offer. 👇
https://t.co/CNAmrxreDX 📰
#StockMarket #Wealth  #stockstowatch #stockstobuy #stockstoavoid #SPY #QQQ https://t.co/8sKe1CZFHQ"
418,2022-11-26 16:40:16+00:00,ahm00857520,"RT @almsafer1408: #aapl #amzn #SPX #spy #QQQ #cvx #dxy #sqqq #السوق_الامريكي #الداوجونز #options #الأسهم

المراحل النفسية للمتداول:
هناك خم…"
419,2022-11-26 16:27:42+00:00,topstonks,"$QQQ working its way into the top 20 most mentioned on wallstreetbets over the last 7 daysVia https://t.co/DCtZrsfnR9#qqq    #wallstreetbets  #daytrading https://t.co/NdsdB5LE6J"
420,2022-11-26 16:16:23+00:00,Gambiste1,"RT @StocksAfterDark: The 2nd photo will show where we are currently at week 7(day 42).

Last time it was 50.86 pts,t his time 54.82.

Varia…"
421,2022-11-26 16:05:15+00:00,StocksAfterDark,"The 2nd photo will show where we are currently at week 7(day 42).

Last time it was 50.86 pts,t his time 54.82.

Variance of 3.96 or 7%. AKA, 93% accuracy.

They called me a🤡

My friend Benjamin Franklin says otherwise. 🤫

$MSFT #MSFT $AAPL #AAPL $AMZN #AMZN $QQQ #QQQ"
422,2022-11-26 16:00:44+00:00,wizcharts,"#ADSK Колл 02.12.22 C200 +5.00%
#DELL +4.57%
#MAXR -1.41%
#QQQ Колл 21.11.22 C283 -4.17%
#MMAT -10.70%
#MAXR Колл 16.12.22 C25 -19.05%
Детали, как всегда, в портале https://t.co/Vobe39iyoX Всем отличных выходных! #WIZCHARTS"
423,2022-11-26 15:05:46+00:00,almsafer1408,"#aapl #amzn #SPX #spy #QQQ #cvx #dxy #sqqq #السوق_الامريكي #الداوجونز #options #الأسهم

المراحل النفسية للمتداول:
هناك خمس مراحل نفسية يرجى قراءتها بعنايه : https://t.co/kWSCUufF3j"
424,2022-11-26 14:53:50+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/0JDyugPS4a
425,2022-11-26 14:52:33+00:00,kuldeepkumaar41,"RT @ElephantCapita2: #NASDAQ100 update. After three drives down, the #NASDAQ continues to rally. The harmonic structure suggests that after…"
426,2022-11-26 14:31:35+00:00,Ja______Ma,#SP500 #DJ #QQQ #EUR #GOLD #WTI #BTC #ETH #BNB https://t.co/f0H3W6wyKF
427,2022-11-26 14:30:48+00:00,paydaystocks,"Learn how to establish a simple, consistent trading plan to help you achieve astronomical growth - Join the Live Trade Calls with Ryan Jones. https://t.co/z4Jv7LofeM https://t.co/TmJKXX50ND #SPY #QQQ #IWM $FPAC $GNCA $CHEK"
428,2022-11-26 14:23:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/ydH0PIL52e
429,2022-11-26 14:22:01+00:00,Tabiji11,"🎊""grace（Official Video）""、1000万回再生突破おめでとうございます🎊

https://t.co/s0BNl6H1wt

#藤井風　
#FujiiKaze 
#grace 
#QQQ 
#YouTube 
#切り絵 https://t.co/WQWfakrf5Y"
430,2022-11-26 14:19:47+00:00,cobe_yuka,"grace  MV 🌐🤍🫂🌐
Congratulations for you're 
10million views!!

儚い人生の中で藤井風さんに出会えた事は間違いなく天恵""grace""です👼
いつも優しさをありがとうございます。
そしてQQQ監督~天最高🎥🙏😇

#藤井風 #fujiikaze #grace #QQQ
https://t.co/oWredtN6fR"
431,2022-11-26 14:07:01+00:00,harey22,@A_de_bayo @_theladymo Qqq##qq##qqq
432,2022-11-26 13:35:37+00:00,F_jd_punipuni,"式の話したらお祝いくださいました❤︎
#QQQ https://t.co/hQjRaRc4BE"
433,2022-11-26 12:58:27+00:00,val_vecchio,RT @ElephantCapita2: #NASDAQ100 monthly log scale update. Birds eye perspective of the potential moves ahead (refer to post below for weekl…
434,2022-11-26 12:57:37+00:00,val_vecchio,"RT @ElephantCapita2: #NASDAQ100 update. After three drives down, the #NASDAQ continues to rally. The harmonic structure suggests that after…"
435,2022-11-26 12:37:54+00:00,eduWallStreet,"WATCH STOCK MARKET RECAP WINNERS AND LOSERS LET'S UNCOVER https://t.co/K7Muu2zFTx 

S&amp;P 500 $SPX $SPY $ES $ES_F #SPX #SPY #ES #ES_F
Nasdaq 100 $NQ $NQ_F $NDX $QQQ #NQ #NQ_F #NDX #QQQ
Dow Jones $DJI $DIA $YM_F #YM_F #DJI #DIA
Russell 2000 $RUT $RTY_F $IWM #RTY_F #RUT #IWM"
436,2022-11-26 11:38:21+00:00,Indexeducation,"RT @ElephantCapita2: #NASDAQ100 update. After three drives down, the #NASDAQ continues to rally. The harmonic structure suggests that after…"
437,2022-11-26 11:22:04+00:00,FQazimi,"@TheMoonCarl #Vanguard or #QQQ
thanks"
438,2022-11-26 10:55:16+00:00,Jitendr57216301,RT @smatoff: #orientpaper ready for break out. 10 % target and SL today's low   #VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #gro…
439,2022-11-26 10:54:42+00:00,Jitendr57216301,"RT @smatoff: #prajindustries ready for move now
#VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #group #sector #DJI #DJT #qqq #Break…"
440,2022-11-26 10:53:43+00:00,Jitendr57216301,"RT @smatoff: #welent This stock has given a break out as per @markminervini  and @dryan310 style of #trading.
#VCP #stock #equity #dow #nif…"
441,2022-11-26 10:50:33+00:00,KumarBishanu,RT @smatoff: #orientpaper ready for break out. 10 % target and SL today's low   #VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #gro…
442,2022-11-26 10:50:01+00:00,VireshK17869385,"RT @smatoff: #welent This stock has given a break out as per @markminervini  and @dryan310 style of #trading.
#VCP #stock #equity #dow #nif…"
443,2022-11-26 10:48:36+00:00,AkashKu23288313,RT @smatoff: #orientpaper ready for break out. 10 % target and SL today's low   #VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #gro…
444,2022-11-26 10:48:25+00:00,KumarBishanu,"RT @smatoff: #prajindustries ready for move now
#VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #group #sector #DJI #DJT #qqq #Break…"
445,2022-11-26 10:47:48+00:00,Indraje35824425,"RT @smatoff: #prajindustries ready for move now
#VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #group #sector #DJI #DJT #qqq #Break…"
446,2022-11-26 10:47:31+00:00,KumarBishanu,"RT @smatoff: #welent This stock has given a break out as per @markminervini  and @dryan310 style of #trading.
#VCP #stock #equity #dow #nif…"
447,2022-11-26 10:47:00+00:00,Indraje35824425,"RT @smatoff: #welent This stock has given a break out as per @markminervini  and @dryan310 style of #trading.
#VCP #stock #equity #dow #nif…"
448,2022-11-26 10:46:46+00:00,AkashKu23288313,"RT @smatoff: #prajindustries ready for move now
#VCP #stock #equity #dow #nifty #NSE #BSE #priceaction #group #sector #DJI #DJT #qqq #Break…"
449,2022-11-26 10:46:35+00:00,q68166618,#qqqqqqqqq ffffff hhhh #qqq jjjj kkk bbbb ggggggg #ddddd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
450,2022-11-26 10:45:49+00:00,AkashKu23288313,"RT @smatoff: #welent This stock has given a break out as per @markminervini  and @dryan310 style of #trading.
#VCP #stock #equity #dow #nif…"
451,2022-11-26 10:12:54+00:00,Sputnik_Trader,"RT @ElephantCapita2: #NASDAQ100 update. After three drives down, the #NASDAQ continues to rally. The harmonic structure suggests that after…"
452,2022-11-26 08:23:46+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/RBG29UPLyC
453,2022-11-26 08:02:36+00:00,AsylumDrone,RT @leoventuresllc: #nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/wTHoTHg6…
454,2022-11-26 07:53:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/wTHoTHg6Kw
455,2022-11-26 07:20:43+00:00,WGOH1,"RT @ElephantCapita2: #NASDAQ100 update. After three drives down, the #NASDAQ continues to rally. The harmonic structure suggests that after…"
456,2022-11-26 06:30:33+00:00,NoobuNooooobU,"暑いときはかき氷、寒いときはお団子
四季を通じてここは何時でも美味しい甘味が満たしてくれる
　
#QQQ
#南大阪でスイーツを https://t.co/IA37YC7LjC"
457,2022-11-26 06:18:50+00:00,SMogwli,"RT @ElephantCapita2: #NASDAQ100 update. After three drives down, the #NASDAQ continues to rally. The harmonic structure suggests that after…"
458,2022-11-26 05:45:02+00:00,mysteryta47,"Super trend strategy - #SPY $spy $qqq #QQQ  @tradingview  

https://t.co/0sXI5X6Haj"
459,2022-11-26 02:14:30+00:00,NPC_ver1984,"RT @ElephantCapita2: #NASDAQ100 update. After three drives down, the #NASDAQ continues to rally. The harmonic structure suggests that after…"
460,2022-11-26 02:09:53+00:00,chartsfocusone,"I've got some amazing technical set ups that will give us another great trading week at Charts Focus One! 

Come see what they are by joining us through the CFO Swinger Watch newsletter. See pinned tweet on my page! #SPY #QQQ #IWM #StocksToBuy #stockstowatch"
461,2022-11-26 01:53:47+00:00,leoventuresllc,#ipo #stocks #stockmarket #hedgefunds #speculation #investments #business #options #spy #qqq #dji #futures https://t.co/Rho3Nws1ta
462,2022-11-26 01:49:25+00:00,ElephantCapita2,"#NASDAQ100 monthly log scale update. Birds eye perspective of the potential moves ahead (refer to post below for weekly chart view) over the medium to long-term. 

#NDX $NDX $NQ #NQ #QQQ $QQQ #NASDAQ https://t.co/rPr3ievvhP https://t.co/Aqy41bM3tz"
463,2022-11-26 01:43:28+00:00,ElephantCapita2,"#NASDAQ100 update. After three drives down, the #NASDAQ continues to rally. The harmonic structure suggests that after the next sell off in the #NASDAQ, we could see a robust move higher, which will serve as a critical inflection point. 

#NDX $NDX #NQ $NQ #QQQ $QQQ https://t.co/xXrREfFuCK https://t.co/5AgZ4olgHZ"
464,2022-11-26 01:23:47+00:00,leoventuresllc,#nyse #cboe #spy #stockmarket #options #hedgefunds #money #stocks #investments #banking #qqq #dji https://t.co/0KMcug9K9T
465,2022-11-26 01:17:54+00:00,bookerTrades,"🟢 Small green. Not the best trading day, but good enough. Made a trade in the first 10 mins and had to shut it down. No follow-through today. #QQQ
Playbook: https://t.co/jnpKcKCr67 https://t.co/Tgn3g8UxYg"
466,2022-11-26 01:07:24+00:00,FukaHouchi,"11月4週の成績🗽📈😻
先週比¥+303,473
取引:CFD
引出し:¥80,000
継続 #KOPN #TECL #WEBL #VOO #QQQ #VT #8591 #レバナス #SPXL

今週もお疲れ様でした😆
クリスマス用にプレゼント代を引き出し💸
屋内大型遊具+小物🎁
初心者の方騙されないで🙅‍♀️

#投資家と繋がりたい
#レバレッジ
#レバナス
#レバパパ https://t.co/Qy4WMY0Nkq https://t.co/0EDl6VvgC5"
467,2022-11-26 00:18:56+00:00,toyokotoshi,"HEAT MAP-US major Index / Stocks (2022.11.25) 

https://t.co/wkb8iQUw1j 

#米国株 #ヒートマップ #株式投資 #米国株投資 #米国株ヒートマップ #アメリカ株  #VTI #VOO #QQQ #VT #GOOGL #APPL #高配当 #ETF #投資初心者 #投資家と繋がりたい  #投資家さんとつながりたい #投資初心者と繋がりたい https://t.co/68jOnGIit4"
468,2022-11-26 00:02:19+00:00,IvanRomeroM3,"Even though this was only a 4 day trading week, I made almost $11k in my main day trade account, almost $14k in my IRA &amp; $400 in 2 of my other accounts for a grand total of $25K this week alone! $SPY #SPX #QQQ #optiontrading #options #TSLA #AAPL #DayTrading #StockMarket #ES https://t.co/f59PhMs4vE"
469,2022-11-25 23:45:49+00:00,BigPipN,#QQQ looks very bearish https://t.co/5RXly5svNQ
